"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significant"
"ATP10",18.9534799060714,0.192679738610333,0.37683378483924,0.566645293950933,0.64453309767416,"ATP10","Not Sig"
"ATP11",130.301502231029,-0.902219843759761,0.201047788076,3.59677193890797e-06,1.61349977756625e-05,"ATP11","Not Sig"
"ATP12",80.234873026754,0.779011593195317,0.218843976796461,0.00022085782376304,0.000695260926353654,"ATP12","Not Sig"
"ATP14",485.442284880385,1.48399667249348,0.279339165640155,2.58472146373604e-08,1.66962261756806e-07,"ATP14","Up"
"ATP15",1564.86646854613,2.72546951830987,0.213128303699988,2.03604507409327e-38,1.69994569320563e-36,"ATP15","Up"
"ATP16",680.548888207721,0.466873293538517,0.142599028909003,0.000881057314070363,0.00241126938107124,"ATP16","Not Sig"
"ATP17",464.742363943495,0.601294492958226,0.143127601727168,2.003855836795e-05,7.83885982589595e-05,"ATP17","Not Sig"
"ATP18",766.977041689877,2.48028990549068,0.212118496655738,1.69025311733795e-32,1.12562808790339e-30,"ATP18","Up"
"ATP19",772.406457253129,2.948943782993,0.329392037900055,3.26339826939305e-20,8.45159718471516e-19,"ATP19","Up"
"ATP2",3577.53258156356,1.47991668836395,0.151214182503991,3.25871631760512e-23,1.13225211681261e-21,"ATP2","Up"
"ATP20",408.652954659502,1.24228297706548,0.304815588286894,1.42155004885254e-05,5.69638321868273e-05,"ATP20","Up"
"ATP22",80.7426732664377,-0.0876381779192793,0.206449075383092,0.661373614410462,0.729153330510864,"ATP22","Not Sig"
"ATP23",56.1050159201958,0.0538656810845585,0.272377116461045,0.835366791203169,0.87461011229469,"ATP23","Not Sig"
"ATP25",102.05340151283,-0.0263577416247349,0.228824040292195,0.903388228051394,0.925898451396024,"ATP25","Not Sig"
"ATP3",901.831321365501,0.394394294100241,0.157619329334473,0.0107343250445596,0.0221089154268286,"ATP3","Not Sig"
"ATP4",1334.46009039369,1.26875802622473,0.159481901393722,5.42036957085063e-16,9.3010881531713e-15,"ATP4","Up"
"ATP5",497.683532097162,0.552840360973061,0.176428936531005,0.0012760735028623,0.00334513548856295,"ATP5","Not Sig"
"ATP7",1025.76716111286,1.70129129022817,0.156119212476384,2.422747641593e-28,1.18884651816414e-26,"ATP7","Up"
"ATR1",87.6028474947012,-1.36944761410646,0.28806137528044,5.57635104076257e-07,2.86710548915679e-06,"ATR1","Down"
"ATR2",48.5577063128289,-1.21734596756468,0.274383466197008,3.13096613438266e-06,1.42048860954879e-05,"ATR2","Down"
"ATS1",18.0372870145824,-1.82662957819061,0.603925567419356,0.000416771380147226,0.00122641720175885,"ATS1","Down"
"ATX1",34.334106253399,1.51699321488612,0.325738369317931,7.92141386707905e-07,3.97064419107887e-06,"ATX1","Up"
"ATX2",23.7842095795518,-1.01886829188812,0.43503783236476,0.00736991208392939,0.0159055895823692,"ATX2","Down"
"AUA1",23.5575160435041,0.413050808693818,0.341712417903053,0.183587130805448,0.255025182449883,"AUA1","Not Sig"
"AUR1",85.8494787353904,0.109263763887416,0.256625489753363,0.654915324799277,0.723316155365677,"AUR1","Not Sig"
"AUS1",47.9207652510822,-1.97973839941462,0.351782526070317,3.61021764949785e-09,2.62279967938844e-08,"AUS1","Down"
"AVL9",94.1209100427333,-0.7425777249317,0.246135176255705,0.00151223069437665,0.00389085971890328,"AVL9","Not Sig"
"AVO1",123.625774870769,-0.26976542826877,0.190046498861423,0.143849710642221,0.208740669606378,"AVO1","Not Sig"
"AVO2",37.2963116676058,0.335393310227001,0.277902304472684,0.199733727646207,0.273448475881763,"AVO2","Not Sig"
"AVT1",108.137579810748,-0.243999071945407,0.22370144310978,0.257227772530767,0.336277672245177,"AVT1","Not Sig"
"AVT2",51.167486781916,-1.92755626410674,0.398864534553146,2.34319671695413e-07,1.28460313790345e-06,"AVT2","Down"
"AVT3",241.194065399369,0.340465888804845,0.246131284100079,0.147380180389517,0.213034813720661,"AVT3","Not Sig"
"AVT4",379.71963822152,-2.90276671403316,0.26054074370391,8.37164840530322e-30,4.68310011792662e-28,"AVT4","Down"
"AVT5",53.3583347169096,-0.407921826436834,0.263223151269568,0.101208736677366,0.155503661876456,"AVT5","Not Sig"
"AVT6",21.872541745606,-0.202040524447804,0.342483484242611,0.515056404459808,0.59826111431648,"AVT6","Not Sig"
"AVT7",254.970466597395,-1.20483303826556,0.195757276609019,2.60317719233558e-10,2.20973796872917e-09,"AVT7","Down"
"AXL1",66.6520115435474,-1.92042842618124,0.291665791387938,8.37018521332745e-12,8.63889595633833e-11,"AXL1","Down"
"AXL2",36.3795934730377,0.41643541655958,0.332299133789542,0.170580585987456,0.240541416187001,"AXL2","Not Sig"
"AYR1",83.3982152918918,-0.203334750715831,0.246791919505989,0.387359921073147,0.472604448960346,"AYR1","Not Sig"
"AZF1",113.906092870863,-0.56668741712052,0.227009040360144,0.00920404677199167,0.0192836845103076,"AZF1","Not Sig"
"AZR1",18.4437438552401,-0.86574459896795,0.374006773641512,0.0101671097223206,0.0210881764132967,"AZR1","Not Sig"
"BAG7",26.8389332390989,1.01650111493915,0.372235595849507,0.00257703622140236,0.00625420417463115,"BAG7","Up"
"BAP2",152.834966256809,-0.0941588071648391,0.237517319906573,0.679020906469489,0.74508492561599,"BAP2","Not Sig"
"BAP3",23.9458451059834,-0.0668008402398062,0.405313159957659,0.849940361361111,0.886880503908609,"BAP3","Not Sig"
"BAR1",17.2792381018092,0.384362017956756,0.369770564252824,0.245812948451797,0.323395492389311,"BAR1","Not Sig"
"BAS1",91.7239623563444,-0.37130263978477,0.240764057783886,0.106058673345099,0.161264533485317,"BAS1","Not Sig"
"BAT1",184.981566138264,-1.00235060409777,0.262604385139796,5.71312246888357e-05,0.000204735471434559,"BAT1","Down"
"BAT2",44.0841901108298,-1.25262520226105,0.30014895004792,8.78331020800589e-06,3.69149791912734e-05,"BAT2","Down"
"BBC1",510.819102385342,2.15844351381718,0.294901276888743,3.42382584313165e-14,4.64875771031031e-13,"BBC1","Up"
"BBP1",9.61769666091097,0.252017783257763,0.492865250783481,0.525780858615996,0.608197662412254,"BBP1","Not Sig"
"BCD1",19.9250764223405,-0.449251198627235,0.360547044205167,0.1666548475324,0.236436017523775,"BCD1","Not Sig"
"BCH1",84.1762543255963,-0.623590891253947,0.253931713931928,0.00973647156740209,0.0202852223270195,"BCH1","Not Sig"
"BCH2",43.8875173008665,-1.10131924637816,0.368821420372006,0.00102708516170766,0.00276359518739426,"BCH2","Down"
"BCK1",84.6741158479941,-0.114443865449425,0.236367219414112,0.612607427831214,0.686760512046255,"BCK1","Not Sig"
"BCK2",126.05443767554,-0.443495800925286,0.206811127291102,0.0265783705367661,0.0492315909876389,"BCK2","Not Sig"
"BCP1",111.87748837261,0.596563856695721,0.205600589109634,0.0027034886637575,0.00652711074020692,"BCP1","Not Sig"
"BCS1",109.322624008062,0.0289160687299691,0.199017047621864,0.882298270529542,0.910287075865411,"BCS1","Not Sig"
"BCY1",249.996825004813,0.448060422279037,0.201939655643319,0.0219792559169922,0.0417635725542305,"BCY1","Not Sig"
"BDF1",356.03946071925,1.61971795760373,0.275948124490407,9.12361293113834e-10,7.25995600807794e-09,"BDF1","Up"
"BDF2",999.376192881314,2.47045483112453,0.317177153407661,7.6235829170675e-16,1.28840854495697e-14,"BDF2","Up"
